Applicant ID,Application Date,First Name,Last Name,Gender,Date of Birth,Phone Number,Email,Address,City,State,Zip Code,Country,Education Level,Years of Experience,Desired Salary,Job Title,Status,Skills
3094,27-May-23,Willie,Lester,Male,05-01-2001,672.403.7605x600,lopezrobert@example.org,051 Hayes Valley Apt. 315,Nataliemouth,MD,10464,Syrian Arab Republic,Bachelor's Degree,2,45788.02,Healthcare Representative,Offered,"['Time Management', 'Healthcare Knowledge', 'Empathy', 'Patient Communication']"
3095,06-Jul-23,Kristin,Anderson,Other,06-08-1969,(690)528-4304,adamjohns@example.com,88342 Jones Stravenue Suite 535,New Michael,OR,57838,Brunei Darussalam,Bachelor's Degree,13,32020.75,Research Scientist,Applied,"['Data Analysis', 'Literature Review', 'Python', 'Statistics', 'Microscopy']"
3096,30-Jul-23,David,Gill,Other,17-03-1996,001-592-234-9569x096,williamshaw@example.com,2030 Matthew Isle,East Jesse,NC,5991,Palau,Bachelor's Degree,4,98503.52,Manufacturing Director,Interviewing,"['Workforce Scheduling', 'Supply Chain Coordination', 'Inventory Planning', 'Budgeting']"
3097,06-May-23,Lauren,Wells,Male,11-05-1997,502-744-2596x294,jacobhill@example.com,534 Claire Manors,New Jasonberg,MP,66309,Jamaica,Master's Degree,5,80524.78,Manager,Offered,"['Budget Management', 'Project Management', 'Conflict Resolution', 'Strategic Planning', 'KPI Tracking', 'Performance Reviews']"
3098,22-Jun-23,Ryan,Adams,Other,15-03-2005,(866)838-5716x9837,ashleyelliott@example.org,8690 Stephanie Corners Apt. 550,Kellyfort,MS,86628,Gabon,PhD,16,62775.6,Research Director,In Review,"['Research Management', 'Grant Writing', 'Machine Learning', 'Ethics & Compliance']"
3099,09-Jun-23,Andrew,Valdez,Male,04-02-1976,+1-227-493-7497x7596,bryansmith@example.com,731 Wilson Lakes Suite 362,New Ashleyshire,VI,70401,Thailand,Bachelor's Degree,8,70202.95,Sales Representative,Interviewing,"['Upselling', 'CRM', 'Customer Service', 'Time Management']"
3100,30-Jul-23,Brandon,Smith,Other,01-03-1964,607.693.4880x7031,careyrobert@example.com,352 Schneider Knoll,Port Meghan,AR,52930,Hungary,High School,11,52772.34,Sales Representative,Rejected,"['Communication', 'Customer Service', 'Upselling', 'Relationship Building', 'Sales Presentations']"
3101,19-Jul-23,Jeffery,Ward,Other,07-08-1965,(862)495-4678x7757,jbishop@example.org,747 West Island,Katherinemouth,CO,85508,Liechtenstein,Bachelor's Degree,16,65352.88,Human Resources,In Review,"['Conflict Resolution', 'Payroll Processing', 'Communication', 'Employee Engagement', 'Recruitment', 'Interviewing']"
3102,02-Jun-23,Heather,Robbins,Male,08-06-1968,(534)604-8842,sdavis@example.net,51662 Oscar Trail,Webbberg,SC,5921,French Polynesia,PhD,8,42566.89,Healthcare Representative,In Review,"['Emotional Intelligence', 'Healthcare Knowledge', 'Customer Service', 'Patient Communication', 'Time Management']"
3103,19-Jul-23,Colleen,Cole,Female,03-02-1967,+1-634-724-3304x095,abigail23@example.com,704 Mcintyre Route,North David,GU,63303,Turks and Caicos Islands,High School,7,46055.73,Manager,Rejected,"['Project Management', 'Performance Reviews', 'Team Management', 'Strategic Planning', 'Cross-functional Collaboration']"
3104,30-Jul-23,Jose,Thompson,Male,15-07-1979,001-906-648-8335x93657,johnsonsheila@example.com,8640 Anderson Place Apt. 740,Elizabethborough,IA,62294,Estonia,Master's Degree,17,79102.87,Sales Executive,Offered,"['B2B Sales', 'Revenue Forecasting', 'Customer Acquisition', 'Lead Scoring']"
3105,19-May-23,Michael,Ellison,Female,19-06-2002,220-292-7120,nataliegraham@example.net,0050 Martinez Neck,Burnston,WY,81687,Grenada,Bachelor's Degree,14,57186.11,Sales Representative,Applied,"['CRM', 'Networking', 'Communication', 'Product Knowledge', 'Customer Service']"
3106,15-Jun-23,Kristen,Bailey,Female,04-06-1991,001-234-299-0231x89994,ecunningham@example.net,25014 Long Springs,Kellyfurt,AZ,28158,Trinidad and Tobago,Master's Degree,4,75513.74,Manager,Applied,"['Strategic Planning', 'Leadership', 'Project Management', 'Conflict Resolution']"
3107,07-Jun-23,Christopher,Scott,Other,16-06-1973,(985)943-7597x485,michellekeller@example.org,9407 Evans Spurs,Lake Edwin,OH,36668,Romania,PhD,9,31115.25,Research Director,In Review,"['Academic Publishing', 'Grant Writing', 'Innovation', 'Machine Learning']"
3108,12-Jul-23,Eric,Hernandez,Female,17-10-1990,867.677.6206,smithvincent@example.com,50761 Russell Mountains,Lake Nathanielburgh,CT,4795,Cameroon,PhD,3,87217.94,Manufacturing Director,Offered,"['Compliance Management', 'Process Improvement', 'Operations Management', 'Lean Manufacturing', 'Inventory Planning']"
3109,07-May-23,Tonya,Smith,Male,03-03-2005,+1-350-919-8426x867,gquinn@example.net,727 Barnes Brooks Suite 747,Cookview,KY,69142,Madagascar,Bachelor's Degree,0,35668.1,Sales Representative,In Review,"['Customer Service', 'Product Knowledge', 'Communication', 'Sales Presentations', 'Time Management']"
3110,06-Jun-23,Kevin,Gomez,Female,23-03-1990,638.903.8787,hrodriguez@example.org,0878 Johnson Throughway,Arnoldmouth,ND,6431,Monaco,Master's Degree,5,95662.7,Healthcare Representative,Offered,"['Regulatory Compliance', 'Empathy', 'Conflict Resolution', 'Healthcare Knowledge', 'Customer Service']"
3111,02-Jun-23,Eric,Alvarez,Female,01-11-1973,(566)361-2066,tanderson@example.net,10205 Adrienne Rapids Apt. 560,Walkerberg,UT,39284,Austria,PhD,8,91582.16,Sales Executive,Applied,"['Presentation Skills', 'Customer Acquisition', 'Salesforce', 'B2B Sales', 'Time Management', 'Negotiation']"
3112,18-May-23,Michael,Tucker,Other,17-11-1987,(272)569-5498x9295,heather66@example.net,82863 Daniels Courts Apt. 657,East Joshuaview,WA,20157,Bulgaria,Bachelor's Degree,3,79354.81,Laboratory Technician,Interviewing,"['Chemical Handling', 'Data Entry', 'Equipment Handling', 'Microscopy']"
3113,02-Jul-23,Eric,Fisher,Female,11-09-1986,223-501-4086x2979,jose23@example.com,2239 Robert Islands,East Leefurt,ND,27028,Brazil,High School,10,31819.95,Sales Representative,Offered,"['Time Management', 'Relationship Building', 'Sales Presentations', 'Communication', 'CRM', 'Territory Management']"
3114,09-Jun-23,Rachael,Suarez,Male,07-04-1991,615-665-3392,iwarren@example.net,4463 Paul Corner Suite 214,East Theodorehaven,AK,75541,United States of America,High School,1,44014.4,Healthcare Representative,Rejected,"['Conflict Resolution', 'Healthcare Knowledge', 'Time Management', 'Empathy']"
3115,14-Jul-23,Tammy,Brown,Female,19-10-1964,###############################################################################################################################################################################################################################################################,valdezcathy@example.net,5863 Brandon Mountain,Port Ariana,MD,74040,Greenland,High School,8,42692.91,Sales Representative,Rejected,"['Communication', 'Networking', 'Product Knowledge', 'Customer Service', 'Time Management', 'Sales Presentations']"
3116,29-Jun-23,Christine,Wilkinson,Male,18-08-1977,###############################################################################################################################################################################################################################################################,williamsbelinda@example.com,8053 Travis Tunnel Apt. 183,Lake Wendyside,AK,46501,Croatia,Bachelor's Degree,1,70553.3,Sales Executive,Rejected,"['Customer Acquisition', 'Negotiation', 'Revenue Forecasting', 'Cold Calling', 'Salesforce', 'Lead Scoring']"
3117,22-Jun-23,Lawrence,Wilson,Female,03-03-1980,###############################################################################################################################################################################################################################################################,vpineda@example.com,94780 Jackson Corners Apt. 314,North Elizabeth,OK,65367,Holy See (Vatican City State),High School,17,60700.06,Manager,Rejected,"['Performance Reviews', 'Leadership', 'Budget Management', 'KPI Tracking']"
3118,30-May-23,John,Fox,Other,17-01-1993,315.531.8329,aguilarangela@example.net,948 Jennifer Viaduct,West Markburgh,RI,31116,Panama,Bachelor's Degree,8,92749.17,Sales Representative,Interviewing,"['Networking', 'Time Management', 'CRM', 'Sales Presentations', 'Territory Management', 'Product Knowledge']"
3119,05-Jun-23,Olivia,Mcclure,Female,23-12-1967,564-214-9049x90272,williamdavis@example.org,4709 Kimberly Forges,Lake Denise,NE,84604,Cuba,High School,10,48679.54,Human Resources,Applied,"['Employee Engagement', 'Communication', 'Recruitment', 'Interviewing']"
3120,24-Jun-23,Stephanie,Horne,Female,03-08-1985,(612)587-5633,marielopez@example.net,596 Valencia Manor Apt. 216,Tracieton,AS,37833,Ireland,Master's Degree,10,82647.54,Research Director,Offered,"['Grant Writing', 'Machine Learning', 'Data Science', 'Team Leadership']"
3121,05-Jul-23,Lori,Weiss,Female,01-08-1978,890-734-4083x13008,dduncan@example.com,9754 Bolton Canyon,Bridgesfurt,MS,22961,Georgia,Bachelor's Degree,17,87504.88,Human Resources,Applied,"['People Analytics', 'Recruitment', 'Performance Appraisal', 'Onboarding']"
3122,31-Jul-23,Alyssa,Hansen,Female,21-10-1997,620.261.6294x577,singhdennis@example.org,31762 Jermaine Parkways Suite 476,Johnnyborough,ND,18478,Norfolk Island,High School,2,70318.7,Manager,Interviewing,"['Team Management', 'Strategic Planning', 'KPI Tracking', 'Project Management', 'Leadership']"
3123,15-May-23,Steven,Joseph,Other,21-03-2004,907.631.3458x860,stephen25@example.org,30141 Laurie Stravenue,Mannshire,IL,32388,Egypt,PhD,19,51620.82,Laboratory Technician,Offered,"['Equipment Handling', 'Attention to Detail', 'Standard Operating Procedures (SOP)', 'Chemical Handling']"
3124,18-Jun-23,Ashley,Garcia,Male,11-07-1986,+1-215-980-4155x66575,traceyberry@example.com,1031 Morales Village,South Kelly,IN,19271,Finland,Bachelor's Degree,0,38048.66,Healthcare Representative,In Review,"['Healthcare Knowledge', 'Conflict Resolution', 'Regulatory Compliance', 'Patient Communication', 'Emotional Intelligence']"
3125,29-May-23,Chad,Newton,Male,25-09-1979,+1-936-444-2218x20333,fordmichael@example.com,16761 Ellison Corners,West Glenn,OR,8256,Jamaica,High School,17,58579.98,Sales Representative,Interviewing,"['Communication', 'Upselling', 'Sales Presentations', 'Time Management']"
3126,06-May-23,Taylor,Chan,Male,30-10-1963,001-465-912-5553x146,cynthia42@example.net,16085 Robert Plaza,New Susanchester,CO,55611,Myanmar,Bachelor's Degree,5,61995.18,Human Resources,Applied,"['HR Policies', 'Recruitment', 'Communication', 'Payroll Processing']"
3127,02-Aug-23,Alexandra,Medina,Other,18-11-2004,905.817.0175,brittanypena@example.net,2542 Hensley Glens Apt. 436,Martinezfort,MP,91699,Myanmar,PhD,11,64162.35,Manufacturing Director,Offered,"['Supply Chain Coordination', 'Lean Manufacturing', 'Budgeting', 'Inventory Planning', 'Workforce Scheduling', 'Compliance Management']"
3128,16-Jun-23,Michelle,George,Female,28-12-1968,200-347-1308,zmiller@example.com,59088 Marquez Junction Apt. 503,New Jennifer,NE,54695,South Africa,High School,8,48542.28,Manager,In Review,"['Budget Management', 'Strategic Planning', 'Leadership', 'KPI Tracking']"
3129,08-Jun-23,Larry,Adams,Other,06-03-2000,613-983-7538x9656,jose10@example.org,6238 William Circle Suite 093,East Luke,MH,85174,Morocco,Master's Degree,18,67953.56,Research Scientist,Offered,"['Hypothesis Testing', 'Lab Safety', 'Machine Learning', 'Statistics', 'Literature Review', 'Python']"
3130,15-Jul-23,Jared,Anthony,Other,10-02-1992,919-211-5727x17754,randalljones@example.com,629 Miller Prairie,Brandymouth,AS,87839,French Southern Territories,Bachelor's Degree,10,46302.09,Human Resources,Interviewing,"['Interviewing', 'People Analytics', 'Communication', 'Performance Appraisal', 'Recruitment', 'Payroll Processing']"
3131,09-Jul-23,John,Johnson,Female,27-06-1968,855.966.2132x20892,coreyespinoza@example.org,1925 Garrett Greens,Juanshire,MS,60678,British Virgin Islands,Bachelor's Degree,12,41847.32,Sales Representative,Applied,"['Customer Service', 'Upselling', 'Territory Management', 'Networking']"
3132,19-Jun-23,William,Schneider,Other,24-12-1966,###############################################################################################################################################################################################################################################################,alexander21@example.net,093 Billy Lakes Suite 510,Robertsonmouth,KY,12805,Liberia,Master's Degree,17,39495.55,Human Resources,In Review,"['Performance Appraisal', 'People Analytics', 'Employee Engagement', 'Recruitment', 'Conflict Resolution', 'Interviewing']"
3133,11-Jun-23,Rebecca,Harris,Other,04-12-1964,001-750-579-0944x41547,philipduncan@example.net,278 Candice Shore,Lisaview,WV,62302,Uganda,PhD,15,71527.0,Healthcare Representative,Offered,"['Emotional Intelligence', 'CRM', 'Time Management', 'Empathy', 'Healthcare Knowledge']"
3134,09-Jul-23,Dale,Mendoza,Female,12-04-1969,+1-363-373-9049x421,erose@example.net,630 Jenkins Walk,Brayfort,NC,91156,Netherlands,Master's Degree,4,74475.81,Human Resources,Applied,"['Onboarding', 'Communication', 'Employee Engagement', 'Interviewing']"
3135,17-Jul-23,Joshua,Jenkins,Other,11-09-2004,###############################################################################################################################################################################################################################################################,reginald60@example.com,10995 Wiggins Spurs,Christinaview,IN,80604,Montserrat,Master's Degree,1,53160.39,Laboratory Technician,Offered,"['Microscopy', 'Attention to Detail', 'Data Entry', 'Standard Operating Procedures (SOP)', 'Chemical Handling', 'Lab Safety']"
3136,05-Jul-23,Patricia,Mccall,Other,25-12-1976,366.692.0197x296,shannon21@example.com,241 Jacob Tunnel Apt. 008,Mariashire,UT,33738,Barbados,Bachelor's Degree,5,50429.77,Manufacturing Director,Applied,"['Inventory Planning', 'Budgeting', 'Workforce Scheduling', 'Operations Management', 'Six Sigma']"
3137,20-Jul-23,Sarah,Mendoza,Other,16-01-1984,###############################################################################################################################################################################################################################################################,andersonmadison@example.net,7734 Banks Stravenue Suite 414,Sheppardfurt,AK,36758,Puerto Rico,Master's Degree,13,92719.78,Manager,In Review,"['Project Management', 'Cross-functional Collaboration', 'Conflict Resolution', 'KPI Tracking', 'Leadership', 'Budget Management']"
3138,13-Jun-23,Sean,Bailey,Other,11-12-2003,(927)851-7825x194,rgomez@example.net,38727 Davies Shore Apt. 312,Laurenmouth,MI,83816,Malaysia,PhD,18,71166.91,Human Resources,Rejected,"['Conflict Resolution', 'Onboarding', 'Payroll Processing', 'Recruitment']"
3139,03-Jul-23,Angela,Beltran,Female,15-11-1968,317.358.6795,jzavala@example.com,70069 Roberts Green,West Tammy,NV,75889,Sao Tome and Principe,PhD,7,61829.89,Research Scientist,Interviewing,"['Microscopy', 'Experiment Design', 'Python', 'Lab Safety', 'Scientific Writing']"
3140,03-Jun-23,Robert,Smith,Other,10-03-1971,797-233-8674x773,mjohnson@example.org,312 Brenda Drive,Alexanderberg,NE,23855,Niue,High School,9,51766.02,Healthcare Representative,In Review,"['Regulatory Compliance', 'Emotional Intelligence', 'Empathy', 'Customer Service', 'Time Management', 'Patient Communication']"
3141,03-Jun-23,Kathryn,Perez,Male,03-12-1969,923.630.9287x66516,carolterry@example.org,394 Edwards Land Apt. 147,Parkertown,NJ,83655,Germany,High School,16,58607.04,Healthcare Representative,Applied,"['CRM', 'Regulatory Compliance', 'Customer Service', 'Patient Communication', 'Healthcare Knowledge']"
3142,30-May-23,Elizabeth,Park,Male,27-08-1970,(227)228-7309,moliver@example.org,40785 Stewart Spring Apt. 147,Alisonberg,TX,11196,Philippines,PhD,12,92263.19,Sales Representative,Rejected,"['Time Management', 'Customer Service', 'CRM', 'Sales Presentations', 'Upselling']"
3143,18-May-23,Rebecca,Shaw,Other,25-02-1994,###############################################################################################################################################################################################################################################################,bmcdaniel@example.com,35988 Kimberly Tunnel Suite 490,East Christopher,FM,44393,Antarctica (the territory South of 60 deg S),Bachelor's Degree,14,43252.75,Research Scientist,Offered,"['Scientific Writing', 'Machine Learning', 'Lab Safety', 'Microscopy']"
3144,16-Jul-23,Lisa,Paul,Female,07-07-1970,959-728-5557x386,williamsimmons@example.com,106 Hamilton Ridge,Jefferyview,CO,88727,Morocco,PhD,15,38832.21,Laboratory Technician,Applied,"['Chemical Handling', 'Attention to Detail', 'Microscopy', 'Data Entry']"
3145,25-Jun-23,Alexis,Torres,Female,28-04-1971,965.997.7417x6799,gilesdanielle@example.net,7882 Davis Mills Suite 977,Richardview,NC,57743,Portugal,Master's Degree,10,93367.9,Sales Representative,Offered,"['Customer Service', 'Upselling', 'Sales Presentations', 'Territory Management', 'Time Management', 'Relationship Building']"
3146,02-Jul-23,Jessica,Adams,Other,10-12-1991,623.551.1872x6048,qallen@example.net,1489 George Forest,Lisafort,NE,64083,Belize,PhD,4,87215.75,Manager,Interviewing,"['Project Management', 'KPI Tracking', 'Performance Reviews', 'Budget Management']"
3147,27-Jul-23,Sarah,Hall,Male,29-12-1993,+1-594-921-0777x20873,tdavenport@example.org,550 Christopher Rapid Suite 136,Kellyfurt,FL,1794,Kiribati,PhD,14,41426.2,Human Resources,Rejected,"['Payroll Processing', 'Onboarding', 'Performance Appraisal', 'Recruitment']"
3148,19-May-23,Jennifer,Jackson,Male,18-01-2004,870.528.9934x5190,richardwanda@example.net,421 Hernandez Village,Lawrenceshire,MT,86351,Guam,Master's Degree,18,48165.79,Healthcare Representative,Rejected,"['Time Management', 'Conflict Resolution', 'Patient Communication', 'Regulatory Compliance']"
3149,15-Jul-23,Bryan,Drake,Female,13-12-1976,001-260-618-8025x1617,eric74@example.net,5206 Murphy Shoals,Flowerschester,NV,41474,Uganda,High School,15,43995.02,Research Director,Rejected,"['Ethics & Compliance', 'Team Leadership', 'Data Science', 'Strategic Planning', 'Machine Learning']"
3150,02-Jul-23,Caleb,Robinson,Female,10-12-1979,547-496-4025x0311,brucerichard@example.org,231 Smith Hill Apt. 543,West Robert,SC,36397,Jersey,Master's Degree,2,93445.35,Manufacturing Director,In Review,"['Budgeting', 'Six Sigma', 'Compliance Management', 'Workforce Scheduling', 'Operations Management']"
3151,18-Jun-23,Ronald,Kennedy,Male,09-01-1967,(281)216-6565,carrieorozco@example.org,55395 Steve Shores Apt. 958,Lake Julie,OR,45951,French Southern Territories,Master's Degree,14,37147.35,Manager,Rejected,"['Strategic Planning', 'Leadership', 'Project Management', 'Budget Management']"
3152,14-May-23,Jessica,Kirby,Female,18-12-2003,+1-567-424-9477x753,cindy00@example.org,299 Renee Ports,Jodyton,WV,16664,Oman,Bachelor's Degree,1,42229.24,Sales Representative,Interviewing,"['Relationship Building', 'Territory Management', 'Upselling', 'Communication', 'Sales Presentations']"
3153,21-Jun-23,Tammy,Russell,Other,18-02-2002,001-248-555-9776,nicholasbyrd@example.com,2729 Stephen Isle,North Monica,IA,15866,Austria,Bachelor's Degree,13,71322.51,Manufacturing Director,Interviewing,"['Compliance Management', 'Inventory Planning', 'Workforce Scheduling', 'Budgeting']"
3154,10-Jun-23,Natasha,Turner,Other,28-08-1979,589-209-6451x6673,brendan01@example.net,6695 Wilson Village Apt. 086,East Thomas,NV,73721,Reunion,High School,3,82885.58,Sales Executive,In Review,"['Cold Calling', 'Time Management', 'Salesforce', 'CRM Tools', 'Customer Acquisition', 'B2B Sales']"
3155,17-Jul-23,Brittney,Bradshaw,Male,16-12-1968,001-724-814-2601x9252,carlwilson@example.org,40897 Mitchell View Apt. 221,Port Christianhaven,NJ,81722,Finland,High School,2,95571.73,Manufacturing Director,Offered,"['Workforce Scheduling', 'Supply Chain Coordination', 'Compliance Management', 'Budgeting', 'Operations Management', 'Process Improvement']"
3156,16-Jul-23,Cody,Campbell,Female,21-02-1987,###############################################################################################################################################################################################################################################################,kathleen40@example.com,058 Logan Course,Port Melissaland,AK,99202,Malta,High School,5,68876.4,Manager,In Review,"['Budget Management', 'Performance Reviews', 'Leadership', 'Project Management', 'Strategic Planning']"
3157,10-Jul-23,Edwin,Thompson,Other,21-10-1987,+1-512-529-9283x0283,monica49@example.net,598 Mccullough Keys,Johnsonville,NH,91308,Bermuda,Master's Degree,20,97964.37,Manager,Offered,"['KPI Tracking', 'Cross-functional Collaboration', 'Project Management', 'Performance Reviews']"
3158,27-May-23,John,Williams,Other,01-05-1968,399-658-9454x861,staceybarnes@example.net,29664 Warren Crest Suite 457,Dunlapville,MA,63127,Marshall Islands,Bachelor's Degree,20,91580.43,Manager,Applied,"['KPI Tracking', 'Conflict Resolution', 'Team Management', 'Strategic Planning']"
3159,09-Jun-23,Tyler,Hayes,Other,22-12-1983,771-357-1609,timmiller@example.com,964 Robert Manors Apt. 481,East Aaron,MP,18207,Mexico,Bachelor's Degree,9,47270.35,Research Scientist,Offered,"['Machine Learning', 'Microscopy', 'Statistics', 'Literature Review']"
3160,23-Jul-23,Joseph,Taylor,Male,12-10-1999,672-706-3957x809,wharper@example.org,487 Hartman Branch,Ericton,VA,34797,Turkey,High School,15,91488.05,Sales Executive,In Review,"['Lead Scoring', 'Salesforce', 'Presentation Skills', 'Cold Calling', 'Negotiation', 'Revenue Forecasting']"
3161,11-Jun-23,Kathy,Powers,Female,01-08-1972,(256)734-0556,cheryl19@example.com,360 Scott Roads Apt. 466,West Jane,LA,26680,Tanzania,Bachelor's Degree,15,47738.96,Laboratory Technician,Applied,"['Data Entry', 'Microscopy', 'Lab Safety', 'Equipment Handling', 'Standard Operating Procedures (SOP)']"
3162,27-May-23,Randall,Howell,Other,12-02-1977,(981)740-8541x47678,billlawson@example.net,648 Williams Stravenue,Lopezfurt,MT,93522,Dominican Republic,PhD,10,98134.82,Research Scientist,Rejected,"['Python', 'Lab Safety', 'Literature Review', 'Data Analysis', 'Statistics']"
3163,09-Jul-23,Angela,Jackson,Male,18-01-1992,+1-963-804-5567x83835,walshmelissa@example.com,0929 Michael Square,Manuelhaven,NC,81846,Bahamas,PhD,16,69537.46,Research Scientist,In Review,"['Statistics', 'Scientific Writing', 'Hypothesis Testing', 'Python', 'Data Analysis']"
3164,20-Jun-23,Stephanie,Wilson,Other,16-05-1978,(420)359-7433,garciamichael@example.org,6316 Keith Pike,New Danielchester,AR,46964,Belgium,High School,11,54829.17,Research Scientist,In Review,"['Microscopy', 'Machine Learning', 'Lab Safety', 'Experiment Design', 'Literature Review', 'Python']"
3165,10-Jul-23,Joseph,Tate,Male,24-08-1981,834-726-3433,evanmorales@example.net,1123 Melendez Curve Apt. 427,West Diane,AL,97069,Bulgaria,High School,11,34140.09,Research Director,Offered,"['Team Leadership', 'Innovation', 'Strategic Planning', 'Data Science', 'Ethics & Compliance']"
3166,25-Jun-23,Jerome,Medina,Female,15-02-1972,001-353-570-2911x699,jacob65@example.net,01884 Pamela Parkway Apt. 780,Chenmouth,OK,31275,France,Master's Degree,12,66741.34,Sales Executive,Rejected,"['CRM Tools', 'Negotiation', 'Salesforce', 'Presentation Skills', 'Time Management', 'Revenue Forecasting']"
3167,30-Jun-23,Sara,Powell,Female,14-08-1962,(583)729-0850x960,lopezrobert@example.net,01275 Karina Trafficway,Hebertside,VA,10866,Chad,Bachelor's Degree,4,44651.0,Sales Representative,Rejected,"['Upselling', 'Time Management', 'Relationship Building', 'CRM']"
3168,29-May-23,Thomas,Stevens,Male,31-10-1975,855-616-0871,steven89@example.org,25682 Eddie Freeway,Codyside,NY,76855,Armenia,Master's Degree,14,86762.59,Manager,In Review,"['Leadership', 'Strategic Planning', 'Conflict Resolution', 'Cross-functional Collaboration']"
3169,17-Jul-23,Dustin,Russell,Male,26-02-1996,454.237.9564x788,mooneyashley@example.net,4384 Koch Road Suite 147,West Mariahborough,NJ,60490,China,Master's Degree,3,91378.64,Laboratory Technician,In Review,"['Equipment Handling', 'Standard Operating Procedures (SOP)', 'Data Entry', 'Sample Analysis', 'Lab Safety', 'Time Management']"
3170,27-Jun-23,Lawrence,Clark,Male,05-01-2002,(747)458-3423,stephenberry@example.net,06998 Hernandez Drive Apt. 633,Lake Suzanne,VA,42530,Bhutan,High School,9,70406.82,Sales Representative,Interviewing,"['Upselling', 'Time Management', 'CRM', 'Communication']"
3171,25-May-23,Nathan,Jennings,Male,10-10-1970,001-652-332-1777x34878,leekyle@example.com,28517 Cross Loaf Apt. 769,Lake Kayleeside,NJ,67431,Saint Pierre and Miquelon,Bachelor's Degree,6,72555.38,Sales Representative,Applied,"['Communication', 'Product Knowledge', 'Customer Service', 'Upselling']"
3172,01-Jul-23,Walter,Erickson,Male,07-08-2003,(803)880-2736x508,bmccarty@example.net,940 John Throughway,Port Rachel,VA,88779,Kazakhstan,Bachelor's Degree,4,57641.34,Manager,Applied,"['Budget Management', 'Team Management', 'Conflict Resolution', 'Project Management', 'Strategic Planning']"
3173,03-Jul-23,Brittney,Cannon,Male,02-05-1967,455-971-2117x6530,lperkins@example.com,2714 Khan Loaf,Anthonymouth,IN,35996,Falkland Islands (Malvinas),Master's Degree,17,77772.82,Research Scientist,Offered,"['Experiment Design', 'Microscopy', 'Literature Review', 'Python', 'Hypothesis Testing', 'Machine Learning']"
3174,23-Jun-23,Wendy,Allen,Female,20-04-1976,810-766-4565,lewisthomas@example.com,9770 Heather Rapid Suite 315,West Rodney,TX,22337,Dominica,High School,9,35117.58,Healthcare Representative,Rejected,"['Time Management', 'Empathy', 'Patient Communication', 'CRM', 'Regulatory Compliance', 'Healthcare Knowledge']"
3175,28-Jun-23,Angela,Walker,Male,11-07-1973,323-405-5117x23267,jnicholson@example.net,59133 Stacie Light,Port Thomashaven,GU,98245,Cyprus,Master's Degree,12,48537.06,Manufacturing Director,In Review,"['Workforce Scheduling', 'Compliance Management', 'Supply Chain Coordination', 'Lean Manufacturing']"
3176,16-Jul-23,Jeffrey,Miller,Male,14-04-1966,487-259-6835x9721,kyliecastro@example.org,1360 Caleb Cove Apt. 023,Lake Darrylshire,NC,75226,Indonesia,Master's Degree,1,52294.24,Sales Representative,Applied,"['Customer Service', 'Upselling', 'Networking', 'Sales Presentations', 'Communication']"
3177,12-Jul-23,Abigail,Davis,Female,03-12-2000,+1-585-228-4685x126,obriendaniel@example.net,2654 Alexandria Mill Suite 326,East Karenfurt,CT,15903,New Zealand,PhD,4,91504.82,Manufacturing Director,Applied,"['Inventory Planning', 'Operations Management', 'Supply Chain Coordination', 'Process Improvement']"
3178,10-Jun-23,Danielle,Sullivan,Other,27-07-1964,(215)853-9718x7234,ann84@example.org,2002 White Pine,Dylanshire,VT,75604,Central African Republic,Master's Degree,15,83496.4,Research Director,Interviewing,"['Data Science', 'Research Management', 'Machine Learning', 'Innovation']"
3179,14-Jul-23,James,Alexander,Other,17-09-1962,655-314-6551x50700,hannahhoward@example.org,95793 Amanda Springs,Pereztown,NH,31656,Cyprus,Bachelor's Degree,6,31703.95,Manufacturing Director,Offered,"['Operations Management', 'Inventory Planning', 'Process Improvement', 'Six Sigma', 'Supply Chain Coordination']"
3180,17-Jul-23,James,Torres,Male,26-07-2002,943-379-0756,meredith21@example.org,55278 Hart Alley,North Amy,MN,78595,Malawi,Master's Degree,9,69875.88,Human Resources,Applied,"['Conflict Resolution', 'People Analytics', 'Employee Engagement', 'Payroll Processing', 'Performance Appraisal', 'HR Policies']"
3181,07-May-23,Christian,Flores,Female,08-02-1984,(530)920-8096,ykim@example.com,7836 Raymond Landing Suite 526,Juliefurt,HI,39892,Benin,PhD,8,33269.04,Healthcare Representative,Offered,"['Conflict Resolution', 'Healthcare Knowledge', 'Time Management', 'Customer Service']"
3182,22-Jul-23,Cody,Brock,Other,10-03-1988,447-466-5133x2228,hillrobin@example.com,916 Angela Trail,Velazquezshire,WA,52399,Sri Lanka,High School,15,97922.62,Sales Executive,Applied,"['Negotiation', 'Customer Acquisition', 'Revenue Forecasting', 'Salesforce', 'Cold Calling']"
3183,17-Jun-23,Scott,Chavez,Other,30-04-1973,001-407-616-5967x715,williamsalbert@example.net,2506 Walsh Isle,New Maria,RI,52791,Thailand,High School,0,50350.15,Research Director,In Review,"['Research Management', 'Innovation', 'Data Science', 'Academic Publishing', 'Machine Learning']"
3184,02-Jun-23,John,Holmes,Female,08-09-1985,231-606-7604x23727,xramirez@example.org,0228 Benjamin Stream Apt. 212,Michelleberg,WY,19950,Hong Kong,Bachelor's Degree,14,44178.77,Sales Representative,Rejected,"['Relationship Building', 'Sales Presentations', 'Product Knowledge', 'Territory Management', 'CRM', 'Upselling']"
